Ano,Trimestre,Mês,Dia,DIVIDA_ATUAL,ID_CONTA,NU_DIAS_ATRASO,Questão 2 - Base 2.QTD_PARCELAMENTO_12M,Questão 2 - Base 2.QTD_PARCELAMENTO_3M,Questão 2 - Base 2.QTD_PARCELAMENTO_6M,Questão 2 - Base 3.LIMITE,Questão 2 - Base 5.QTD_ACIONAMENTO_1M,Questão 2 - Base 5.QTD_ACIONAMENTO_10D,Questão 2 - Base 5.QTD_ACIONAMENTO_3M,Questão 2 - Base 5.QTD_ACIONAMENTO_6M,Questão 2 - Base 5.QTD_CP_10D,Questão 2 - Base 5.QTD_CP_1M,Questão 2 - Base 5.QTD_CP_3M,Questão 2 - Base 5.QTD_CP_6M,Questão 2 - Base 5.QTD_CPC_10D,Questão 2 - Base 5.QTD_CPC_1M,Questão 2 - Base 5.QTD_CPC_3M,Questão 2 - Base 5.QTD_CPC_6M,RESPOSTA,RESPOSTA - Copiar,VALOR_CRELIQ
2018,Trim 4,novembro,22,2047.7,1016032,201,0,0,0,910,,,,,,,,,,,,,0,0,1489.11
2018,Trim 4,novembro,22,73359.72,1016138,5688,36,0,18,36054,126,36,414,756,0,0,9,9,0,0,0,0,0,0,42669.18
2018,Trim 4,novembro,22,14506.48,1016151,1688,0,0,0,5256,72,24,564,696,0,0,4,4,0,0,0,0,0,0,10346.4
2018,Trim 4,novembro,22,59988.78,1016171,5130,18,18,18,28854,216,18,576,801,0,0,0,0,0,0,0,0,0,0,37057.32
2018,Trim 4,novembro,22,23729.92,1016319,1568,0,0,0,11688,160,4,1056,1424,0,4,4,4,0,0,0,0,0,0,17425.04
2018,Trim 4,novembro,22,842.54,1016341,247,0,0,0,1154,1,0,7,7,0,0,0,0,0,0,0,0,1,1,560.34
2018,Trim 4,novembro,22,82011.96,1016473,5292,0,0,0,28404,414,36,2763,6498,0,9,45,153,0,0,0,0,0,0,60222.15
2018,Trim 4,novembro,22,35239.68,1016687,2565,9,9,9,16281,324,0,855,855,0,0,0,0,0,0,0,0,0,0,21768.84
2018,Trim 4,novembro,22,19396.24,1016740,2200,24,16,16,8000,72,36,356,700,0,0,0,0,0,0,0,0,0,0,12216.8
2018,Trim 4,novembro,22,15162.72,1016774,2528,16,0,8,7504,40,16,136,172,0,0,0,0,0,0,0,0,0,0,8819.2
2018,Trim 4,novembro,22,127565.55,1016780,6939,0,0,0,55890,252,90,468,891,0,9,18,63,0,0,0,0,0,0,83206.44
2018,Trim 4,novembro,22,8923.36,1016820,2096,0,0,0,8136,32,12,68,92,0,0,0,0,0,0,0,0,0,0,5764.16
2018,Trim 4,novembro,22,73911.44,1016832,2848,24,8,24,29792,80,36,128,256,0,0,0,0,0,0,0,0,0,0,39776.48
2018,Trim 4,novembro,22,1798.63,1016971,191,0,0,0,711,12,10,73,126,3,4,20,26,0,0,1,1,0,0,1333.64
2018,Trim 4,novembro,22,1017.07,1017132,196,0,0,0,674,3,0,15,198,0,0,0,1,0,0,0,0,0,0,746.84
2018,Trim 4,novembro,22,2022.17,1017143,306,2,0,1,576,,,,,,,,,,,,,0,0,1199.25
2018,Trim 4,novembro,22,43909.56,1017170,5697,0,0,0,23895,117,36,468,711,18,18,54,54,0,0,0,0,0,0,31317.3
2018,Trim 4,novembro,22,81055.89,1017176,7695,54,54,54,42228,342,27,1161,3024,0,0,0,54,0,0,0,0,0,0,50071.23
2018,Trim 4,novembro,22,944.93,1017382,226,0,0,0,424,5,0,191,253,0,0,0,0,0,0,0,0,0,0,654.6
2018,Trim 4,novembro,22,26828.64,1017522,3888,18,18,18,8082,144,45,684,1008,0,0,0,0,0,0,0,0,0,0,18950.04
2018,Trim 4,novembro,22,83903.31,1017539,6102,0,0,0,28809,315,72,774,1233,0,0,0,0,0,0,0,0,0,0,58123.44
2018,Trim 4,novembro,22,120220.74,1017542,8127,81,27,54,60669,180,72,963,2970,0,0,0,36,0,0,0,0,0,0,71992.53
2018,Trim 4,novembro,22,2638.69,1017588,211,5,2,3,1456,14,10,14,14,0,0,0,0,0,0,0,0,0,0,1881.98
2018,Trim 4,novembro,22,2548.19,1017622,270,1,1,1,1052,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1620.65
2018,Trim 4,novembro,22,1888.15,1017658,270,0,0,0,989,7,4,93,133,0,0,0,1,0,0,3,7,0,0,1200.87
2018,Trim 4,novembro,22,767.1,1017729,270,0,0,0,270,14,11,15,79,0,0,0,0,0,0,0,0,0,0,487.88
2018,Trim 4,novembro,22,32727.6,1017756,4068,36,0,0,26298,117,27,342,486,0,0,0,0,0,0,0,0,0,0,22671.9
2018,Trim 4,novembro,22,2005.35,1017892,221,0,0,0,1264,2,2,8,31,0,0,0,0,0,0,0,0,0,0,1402.75
2018,Trim 4,novembro,22,95371.29,1017933,7074,0,0,0,45738,315,45,819,1260,0,0,0,0,0,0,0,0,0,0,61606.17
2018,Trim 4,novembro,22,55452.87,1017992,7290,0,0,0,7587,126,18,468,873,0,0,0,0,0,0,0,0,0,0,35267.94
2018,Trim 4,novembro,22,99918.63,1018040,6237,0,0,0,39933,225,99,540,1134,0,0,0,0,0,0,0,0,0,0,68548.95
2018,Trim 4,novembro,22,18220.88,1018151,1728,0,0,0,15056,48,8,804,1580,0,0,0,0,0,0,0,0,8,1,12869.92
2018,Trim 4,novembro,22,5044.96,1018173,1568,0,0,0,5696,128,8,972,2408,0,0,0,4,0,0,0,0,0,0,3704.56
2018,Trim 4,novembro,22,10550.08,1018342,2448,24,8,16,8704,20,8,88,124,0,0,0,0,0,0,0,0,0,0,6256.72
2018,Trim 4,novembro,22,46676.25,1018360,7074,0,0,0,57969,144,36,450,693,0,0,0,18,0,0,0,0,0,0,30151.17
2018,Trim 4,novembro,22,39881.7,1018370,8775,0,0,0,70929,126,27,549,873,0,0,0,0,0,0,0,0,0,0,22795.02
2018,Trim 4,novembro,22,23341.6,1018496,1768,8,8,8,10400,104,36,192,256,0,0,0,0,0,0,0,0,0,0,16327.52
2018,Trim 4,novembro,22,1896.18,1018509,290,1,1,1,1047,10,7,54,250,1,1,1,1,0,0,0,0,0,0,1160.02
2018,Trim 4,novembro,22,106404.03,1018584,9234,0,0,0,33210,171,36,675,1044,0,0,0,0,0,0,0,0,0,0,58841.1
2018,Trim 4,novembro,22,84691.71,1018652,9369,0,0,0,29727,396,81,1566,2700,0,0,0,0,0,0,0,0,0,0,46381.68
2018,Trim 4,novembro,22,63585.27,1018662,6237,81,27,27,31941,207,54,522,765,0,0,0,0,0,0,0,0,0,0,43622.55
2018,Trim 4,novembro,22,159489.81,1018869,6804,27,0,0,27054,261,27,729,2295,0,9,18,18,0,0,0,0,0,0,105044.85
2018,Trim 4,novembro,22,87092.55,1018982,8397,0,0,0,27405,261,54,504,1017,0,0,9,9,0,0,0,0,0,0,51150.96
2018,Trim 4,novembro,22,2030.72,1019111,262,0,0,0,989,11,6,11,21,0,0,0,1,0,0,0,0,0,0,1311.76
2018,Trim 4,novembro,22,20071.36,1019265,1568,0,0,0,9792,136,0,1020,1556,0,0,16,16,0,0,0,0,0,0,14738.64
2018,Trim 4,novembro,22,43604.19,1019277,8127,0,0,0,9099,315,63,1179,1890,0,0,9,18,0,0,0,0,0,0,26111.7
2018,Trim 4,novembro,22,23771.92,1019280,1848,8,8,8,17312,92,72,92,208,0,0,0,0,0,0,0,0,8,1,16308.8
2018,Trim 4,novembro,22,50914.44,1019377,5292,27,27,27,23760,180,36,882,1152,0,0,0,0,0,0,0,0,0,0,37386.9
2018,Trim 4,novembro,22,20338.64,1019628,1936,8,0,8,9616,48,8,112,232,0,8,8,16,0,0,4,8,0,0,13658.32
2018,Trim 4,novembro,22,2279.19,1019749,252,0,0,0,1578,20,11,122,254,0,0,0,3,0,0,2,2,0,0,1501.15
2018,Trim 4,novembro,22,2251.73,1019757,321,0,0,0,1124,,,,,,,,,,,,,0,0,1297.04
2018,Trim 4,novembro,22,542.33,1019791,275,1,1,1,169,0,0,0,4,0,0,0,0,0,0,0,0,0,0,341.58
2018,Trim 4,novembro,22,102177.18,1019812,8127,54,27,54,15849,234,63,1233,3033,0,0,0,0,0,0,18,27,0,0,61187.4
2018,Trim 4,novembro,22,69102.72,1019838,7290,0,0,0,23652,252,27,1656,3843,0,0,9,18,0,0,0,0,0,0,43949.25
2018,Trim 4,novembro,22,15626.48,1019908,1528,0,0,0,5192,120,8,1100,1824,0,0,8,32,0,0,0,0,0,0,11586.72
2018,Trim 4,novembro,22,6153.28,1019923,2240,0,0,0,6408,4,4,216,356,0,0,0,0,0,0,0,0,0,0,3838.24
2018,Trim 4,novembro,22,1234.61,1019973,316,0,0,0,851,2,2,8,8,0,0,0,0,0,0,0,0,0,0,718.1
2018,Trim 4,novembro,22,2178.88,1020066,216,0,0,0,1254,11,10,11,11,0,0,0,0,0,0,0,0,0,0,1539.01
2018,Trim 4,novembro,22,178573.95,1020096,8964,0,0,0,83673,0,0,54,198,0,0,0,0,0,0,0,0,0,0,100687.86
2018,Trim 4,novembro,22,90074.43,1020121,5292,0,0,0,44226,468,99,2592,5580,0,0,0,9,0,0,0,0,0,0,66142.44
2018,Trim 4,novembro,22,44061.03,1020131,9369,0,0,0,73197,144,45,396,675,0,0,0,0,0,0,0,0,0,0,24130.17
2018,Trim 4,novembro,22,2308.54,1020155,347,0,0,0,720,11,7,11,11,0,0,0,0,0,0,0,0,0,0,1264.28
2018,Trim 4,novembro,22,1368.03,1020222,311,0,0,0,421,3,1,21,48,1,1,5,5,0,0,0,0,0,0,803.47
2018,Trim 4,novembro,22,84527.55,1020234,6102,0,0,0,43605,396,81,2520,3870,0,0,9,9,0,0,0,0,0,0,58555.98
2018,Trim 4,novembro,22,161305.29,1020249,6804,108,27,54,81918,234,45,702,1944,0,0,0,0,0,0,9,18,0,0,106240.41
2018,Trim 4,novembro,22,43218.9,1020327,5157,27,0,0,7830,270,27,1242,2808,0,18,27,90,0,0,0,18,0,0,32045.76
2018,Trim 4,novembro,22,43177.2,1020412,2488,0,0,0,29720,36,8,172,400,4,4,16,24,0,0,0,0,0,0,25358.72
2018,Trim 4,novembro,22,175901.76,1020422,6534,0,0,0,31914,207,63,1044,2718,0,0,0,0,0,0,0,0,0,0,118126.08
2018,Trim 4,novembro,22,1636.93,1020687,301,2,1,2,1207,1,0,31,186,0,0,0,1,0,0,0,0,0,0,980.26
2018,Trim 4,novembro,22,5735.92,1020800,2352,0,0,0,7120,16,4,116,248,0,0,8,16,0,0,0,0,0,0,3481.92
2018,Trim 4,novembro,22,87191.91,1020938,4887,0,0,0,33291,198,9,459,972,0,0,9,27,0,0,0,0,0,0,65918.61
2018,Trim 4,novembro,22,22007.36,1020951,2488,0,0,0,8664,44,4,172,288,0,0,0,16,0,0,0,0,0,0,12925.28
2018,Trim 4,novembro,22,41661.54,1021022,5157,0,0,0,7290,342,63,3168,7074,0,0,9,18,0,0,0,0,0,0,30890.97
2018,Trim 4,novembro,22,110948.67,1021048,6939,0,0,0,45738,675,36,1332,2106,0,9,36,72,0,0,0,0,0,0,72367.83
2018,Trim 4,novembro,22,30462.24,1021064,1936,0,0,0,15056,56,20,224,356,0,0,0,0,0,0,0,0,0,0,20456.8
2018,Trim 4,novembro,22,194580.9,1021075,9099,0,0,0,98280,270,99,1107,2025,0,0,0,0,0,0,0,0,0,0,108652.86
2018,Trim 4,novembro,22,1540.31,1021240,221,0,0,0,1183,3,1,3,99,0,0,0,2,0,0,0,0,0,0,1077.46
2018,Trim 4,novembro,22,23743.36,1021265,1728,8,0,0,8536,52,8,344,460,0,0,0,0,0,0,0,0,0,0,16770.72
2018,Trim 4,novembro,22,2309.64,1021329,270,0,0,0,869,10,6,10,10,0,0,0,0,0,0,0,0,1,1,1468.93
2018,Trim 4,novembro,22,96724.8,1021366,8667,0,0,0,47331,522,99,990,1521,0,9,27,27,0,0,0,0,0,0,55715.58
2018,Trim 4,novembro,22,3009.98,1021567,306,1,1,1,2004,14,10,14,14,1,1,1,1,0,0,0,0,0,0,1785.07
2018,Trim 4,novembro,22,1046.56,1021585,221,0,0,0,391,15,11,15,15,1,1,1,1,0,0,0,0,0,0,732.08
2018,Trim 4,novembro,22,14911.2,1021600,1568,8,0,8,8768,60,4,940,2036,0,0,0,4,0,0,0,4,0,0,10949.36
2018,Trim 4,novembro,22,62215.29,1021616,8964,27,27,27,26703,144,36,540,1125,0,0,0,0,0,0,0,0,0,0,35079.75
2018,Trim 4,novembro,22,2031.91,1021712,226,0,0,0,828,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1407.6
2018,Trim 4,novembro,22,77638.77,1021947,5967,54,27,54,36045,378,90,1278,2178,0,0,9,9,0,0,0,0,0,0,54308.61
2018,Trim 4,novembro,22,1320.04,1022006,306,1,1,1,598,,,,,,,,,,,,,0,0,782.85
2018,Trim 4,novembro,22,20955.44,1022209,2056,16,16,16,9384,84,8,360,508,0,0,0,0,0,0,0,0,0,0,13668.48
2018,Trim 4,novembro,22,1960.83,1022306,196,2,1,2,1052,81,0,306,445,0,1,2,3,0,0,2,3,0,0,1439.85
2018,Trim 4,novembro,22,53327.34,1022334,6066,0,0,0,7236,324,45,918,1332,0,0,0,0,0,0,0,0,0,0,29777.58
2018,Trim 4,novembro,22,1027.6,1022684,242,0,0,0,979,33,4,571,724,0,0,0,0,0,0,0,1,0,0,690.08
2018,Trim 4,novembro,22,4159.24,1022702,257,0,0,0,2519,11,7,11,11,0,0,0,0,0,0,0,0,0,0,2712.92
2018,Trim 4,novembro,22,125432.28,1022773,8964,27,0,27,47331,342,81,999,1818,0,0,0,0,0,0,0,0,0,0,70724.34
2018,Trim 4,novembro,22,2139.17,1022803,262,1,1,1,860,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1381.82
2018,Trim 4,novembro,22,22786.48,1022847,1688,32,16,16,11040,116,4,1168,2116,0,16,32,48,0,0,0,0,0,0,16251.84
2018,Trim 4,novembro,22,1476.01,1022851,211,1,1,1,888,24,1,91,164,0,0,0,2,0,0,0,0,0,0,1052.73
2018,Trim 4,novembro,22,681.63,1022908,235,0,0,0,351,0,0,2,2,0,0,0,0,0,0,0,0,0,0,464.01
2018,Trim 4,novembro,22,1062.36,1022909,226,1,1,1,503,3,0,302,385,0,0,1,1,0,0,0,0,0,0,735.94
2018,Trim 4,novembro,22,74608.02,1022997,5697,0,0,0,31563,279,108,2151,3519,0,0,0,0,0,0,0,0,0,0,53212.14
2018,Trim 4,novembro,22,218795.31,1023002,5157,54,0,27,67959,243,126,1197,3465,0,0,36,72,0,0,9,9,0,0,162231.12
2018,Trim 4,novembro,22,1926.76,1023067,270,0,0,0,948,15,9,15,15,1,1,1,1,0,0,0,0,0,0,1225.43
2018,Trim 4,novembro,22,891.28,1023187,252,0,0,0,351,8,1,56,78,0,0,2,2,0,0,0,1,0,0,587.02
2018,Trim 4,novembro,22,106982.91,1023268,8964,27,27,27,26703,81,0,225,351,0,0,0,0,0,0,0,0,0,0,60321.51
2018,Trim 4,novembro,22,98008.38,1023418,7074,27,27,27,36855,1026,666,2007,3726,0,0,0,0,0,0,0,0,0,0,63309.6
2018,Trim 4,novembro,22,55214.19,1023470,8532,0,0,0,35073,216,27,639,1062,0,0,9,9,0,0,0,0,0,0,32114.88
2018,Trim 4,novembro,22,132346.44,1023482,5697,0,0,0,58401,315,126,729,1215,0,0,9,9,0,0,0,0,0,0,94392.54
2018,Trim 4,novembro,22,68051.34,1023509,8667,0,0,0,14418,441,117,846,1485,0,0,9,27,0,0,0,0,0,0,39198.87
2018,Trim 4,novembro,22,1450.29,1023547,252,0,0,0,590,2,0,71,192,0,0,0,0,0,0,0,0,0,0,955.2
2018,Trim 4,novembro,22,63602.82,1023590,6939,0,0,0,26406,504,108,2304,3699,0,0,27,54,0,0,0,0,0,0,41486.04
2018,Trim 4,novembro,22,20424.56,1023610,1688,0,0,0,10968,104,36,1296,1820,0,0,4,8,0,0,0,0,0,0,14567.28
2018,Trim 4,novembro,22,517.11,1023664,196,0,0,0,225,0,0,0,26,0,0,0,0,0,0,0,0,1,1,379.72
2018,Trim 4,novembro,22,22488.32,1023700,1768,0,0,0,12480,16,4,44,116,0,0,0,0,0,0,0,0,0,0,15730.72
2018,Trim 4,novembro,22,85757.4,1023714,6804,27,27,27,49113,387,45,1125,1692,0,0,0,0,0,0,0,0,0,0,56482.38
2018,Trim 4,novembro,22,6813.92,1023743,1640,8,0,0,6312,68,28,84,116,0,0,0,0,0,0,0,0,0,0,4916.88
2018,Trim 4,novembro,22,81129.78,1023756,5598,0,0,0,40446,144,9,405,729,0,0,9,27,0,0,0,0,0,0,47649.06
2018,Trim 4,novembro,22,104192.46,1023770,5697,27,0,27,39663,738,99,1962,2673,0,9,18,18,0,0,0,0,0,0,74312.37
2018,Trim 4,novembro,22,143332.2,1023791,7695,54,0,27,57699,666,117,1899,3789,0,0,0,0,0,0,0,0,0,0,88541.91
2018,Trim 4,novembro,22,46338.66,1023801,4356,0,0,0,26208,135,27,432,711,0,0,0,0,0,0,0,0,0,0,31118.58
2018,Trim 4,novembro,22,107622.27,1023802,5697,0,0,0,43308,441,99,4095,6417,0,0,0,0,0,0,0,0,0,0,76758.84
2018,Trim 4,novembro,22,37877.28,1023838,2528,0,0,0,9096,0,0,8,20,0,0,0,0,0,0,0,0,0,0,22031.04
2018,Trim 4,novembro,22,17348.88,1023934,2848,0,0,0,3768,4,0,32,108,0,0,0,4,0,0,0,0,0,0,9336.56
2018,Trim 4,novembro,22,22528,1024065,1976,0,0,0,12624,44,0,116,244,0,0,8,16,0,0,0,0,8,1,14982.4
2018,Trim 4,novembro,22,1170.72,1024091,226,0,0,0,438,2,0,16,32,0,0,3,3,0,0,0,0,0,0,811.01
2018,Trim 4,novembro,22,33337.71,1024218,8127,54,54,54,32076,189,27,648,1008,0,0,0,0,0,0,0,0,0,0,19963.8
2018,Trim 4,novembro,22,11533.68,1024233,1976,0,0,0,8816,20,4,108,248,0,0,0,0,0,0,0,0,0,0,7670.56
2018,Trim 4,novembro,22,17389.04,1024289,1768,0,0,0,6792,176,36,460,804,0,0,4,4,0,0,0,0,0,0,12163.68
2018,Trim 4,novembro,22,43626.06,1024306,3978,18,18,18,40446,225,36,684,945,0,0,0,0,0,0,0,0,0,0,30516.66
2018,Trim 4,novembro,22,323063.1,1024360,8667,27,27,27,148689,252,72,540,1278,0,0,0,0,0,0,0,0,0,0,186091.02
2018,Trim 4,novembro,22,1821.87,1024463,262,1,1,1,1270,14,8,20,26,0,0,0,0,0,0,0,0,1,1,1176.85
2018,Trim 4,novembro,22,55794.96,1024477,5427,0,0,0,40662,243,36,882,1989,0,0,0,0,0,0,0,0,0,0,40575.06
2018,Trim 4,novembro,22,102442.05,1024608,5697,0,0,0,53757,279,126,639,990,0,0,0,0,0,0,0,0,27,1,73064.16
2018,Trim 4,novembro,22,10973.36,1024635,2816,0,0,0,2160,52,8,492,1380,0,0,0,0,0,0,0,0,0,0,5951.52
2018,Trim 4,novembro,22,9790.24,1024763,1408,0,0,0,4212,32,12,96,120,0,0,0,0,0,0,0,0,0,0,5309.84
2018,Trim 4,novembro,22,16158.8,1024990,2200,8,0,0,8224,24,8,88,136,0,0,0,0,0,0,0,0,0,0,10177.68
2018,Trim 4,novembro,22,18295.36,1025023,2320,8,0,8,9568,52,24,72,304,0,0,0,0,0,0,0,0,0,0,11192.56
2018,Trim 4,novembro,22,13910.56,1025062,1808,0,0,0,8536,104,12,332,368,0,0,0,0,0,0,0,0,0,0,9636.48
2018,Trim 4,novembro,22,89998.56,1025104,6939,0,0,0,35046,306,81,684,1287,0,0,0,0,0,0,0,0,0,0,58702.86
2018,Trim 4,novembro,22,95162.58,1025118,7938,0,0,0,41472,234,54,891,1260,0,0,9,18,0,0,0,0,0,0,57767.04
2018,Trim 4,novembro,22,43439.94,1025172,3978,18,18,18,42228,378,189,729,792,0,0,0,0,0,0,0,0,18,1,30386.34
2018,Trim 4,novembro,22,96616.8,1025196,6102,0,0,0,36855,468,81,2655,5274,0,0,9,9,0,0,0,0,0,0,66930.84
2018,Trim 4,novembro,22,20721.44,1025230,2160,8,0,0,9216,16,12,64,128,0,0,0,0,0,0,0,0,0,0,13178.88
2018,Trim 4,novembro,22,2518.93,1025264,270,0,0,0,1096,11,6,11,22,0,0,0,0,0,0,0,0,0,0,1602.04
2018,Trim 4,novembro,22,16544.8,1025293,1688,0,0,0,8424,152,40,448,528,0,0,0,0,0,0,0,0,0,0,11800.16
2018,Trim 4,novembro,22,76278.51,1025384,7290,0,0,0,21303,225,45,540,972,0,0,0,0,0,0,0,0,0,0,48513.33
2018,Trim 4,novembro,22,84015.9,1025561,7560,27,0,27,30942,288,117,648,1377,18,18,45,54,0,0,0,0,0,0,52406.46
2018,Trim 4,novembro,22,3751.44,1025570,2096,0,0,0,4512,28,4,212,808,0,0,0,4,0,0,0,0,0,0,2423.28
2018,Trim 4,novembro,22,5932.56,1025587,1608,8,0,8,7256,96,12,408,432,0,0,0,0,0,0,0,0,0,0,4314.24
2018,Trim 4,novembro,22,21688.88,1025619,1936,0,0,0,7696,64,20,352,748,0,0,4,12,0,0,0,0,0,0,14565.12
2018,Trim 4,novembro,22,1065.54,1025625,290,0,0,0,287,2,0,29,114,0,0,0,8,0,0,0,0,0,0,651.87
2018,Trim 4,novembro,22,1322.28,1025757,301,0,0,0,528,2,1,2,2,0,0,0,0,0,0,0,0,0,0,791.83
2018,Trim 4,novembro,22,1536.89,1025870,211,0,0,0,879,17,7,17,17,0,1,1,1,0,0,0,0,0,0,1096.15
2018,Trim 4,novembro,22,20901.04,1025901,1976,0,0,0,8536,200,24,676,972,0,0,0,4,0,0,0,0,0,0,13900.4
2018,Trim 4,novembro,22,8538.32,1025971,2776,8,8,8,4392,60,16,232,356,0,0,0,0,0,0,0,0,0,0,4676.08
2018,Trim 4,novembro,22,145997.37,1026038,6534,0,0,0,81918,198,63,828,2358,0,18,36,63,0,0,0,0,0,0,98044.29
2018,Trim 4,novembro,22,5789.36,1026201,2528,0,0,0,2160,4,0,108,576,0,0,0,4,0,0,0,0,0,0,3367.36
2018,Trim 4,novembro,22,200139.66,1026221,9369,0,0,0,78867,270,90,522,1116,0,9,18,18,0,0,0,0,0,0,109607.31
2018,Trim 4,novembro,22,10251.68,1026280,940,4,0,4,4944,20,0,144,464,0,0,4,16,0,0,0,0,0,0,6978.76
2018,Trim 4,novembro,22,4320.52,1026295,1368,0,0,0,3596,,,,,,,,,,,,,0,0,2389.24
2018,Trim 4,novembro,22,9166.56,1026445,2816,8,8,8,2160,12,8,152,232,0,0,0,0,0,0,0,0,0,0,4971.6
2018,Trim 4,novembro,22,79122.96,1026529,5292,0,0,0,45873,333,108,2304,4401,0,0,18,27,0,9,18,36,0,0,58100.76
2018,Trim 4,novembro,22,44950.14,1026612,5967,27,27,27,23625,774,126,4347,5760,0,0,0,0,0,0,0,0,0,0,31442.85
2018,Trim 4,novembro,22,2183.25,1026631,290,1,1,1,530,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1335.64
2018,Trim 4,novembro,22,970.09,1026642,231,0,0,0,411,3,2,35,44,0,0,0,0,0,0,0,0,0,0,665.53
2018,Trim 4,novembro,22,14371.12,1026698,1808,0,0,0,6304,28,0,544,888,0,0,8,16,0,0,0,4,0,0,9955.52
2018,Trim 4,novembro,22,15209.68,1026730,1568,32,8,16,7192,28,8,64,88,0,0,0,0,0,0,0,0,0,0,11168.64
2018,Trim 4,novembro,22,1889.83,1026913,221,1,0,0,899,14,8,14,14,0,0,0,0,0,0,0,0,0,0,1321.94
2018,Trim 4,novembro,22,67362.12,1027017,4068,0,0,0,30474,153,45,414,612,0,0,0,0,0,0,0,0,0,0,46664.64
2018,Trim 4,novembro,22,82443.42,1027079,6939,0,0,0,42903,198,27,639,1026,0,9,9,9,0,0,0,0,0,0,53774.82
2018,Trim 4,novembro,22,52326.81,1027165,8775,0,0,0,47331,252,36,603,990,0,0,0,0,0,9,18,27,0,0,29908.17
2018,Trim 4,novembro,22,107286.66,1027249,9369,0,0,0,24219,288,54,621,1044,0,9,9,9,0,0,18,36,0,0,58756.05
2018,Trim 4,novembro,22,70840.32,1027303,2816,8,8,8,12136,36,16,112,168,0,4,4,4,0,0,0,0,0,0,38421.04
2018,Trim 4,novembro,22,985.74,1027318,266,1,0,1,337,,,,,,,,,,,,,0,0,631.82
2018,Trim 4,novembro,22,78730.92,1027378,6246,18,0,18,33876,45,9,540,954,0,0,0,0,0,0,0,0,0,0,43117.2
2018,Trim 4,novembro,22,25997.36,1027438,2816,0,0,0,8464,96,32,148,324,0,0,0,0,0,0,0,0,0,0,14099.92
2018,Trim 4,novembro,22,136758.24,1027490,6237,0,0,0,57402,207,45,612,1053,0,0,0,9,0,0,0,0,0,0,93822.84
2018,Trim 4,novembro,22,8353.68,1027515,2656,0,0,0,2696,32,12,160,220,0,4,4,4,0,0,0,0,0,0,4710.24
2018,Trim 4,novembro,22,133014.15,1027603,7290,0,0,0,59157,198,27,639,1026,0,9,9,9,0,0,0,0,0,0,84596.94
2018,Trim 4,novembro,22,6057.28,1027627,2056,8,8,8,5728,144,4,1888,3876,0,0,0,8,0,0,0,4,0,0,3950.96
2018,Trim 4,novembro,22,2660.62,1027809,316,1,1,1,989,34,6,200,291,0,0,0,0,0,0,0,0,0,0,1547.53
2018,Trim 4,novembro,22,119668.59,1027925,5967,27,27,27,54108,243,18,522,684,0,0,0,0,0,0,9,9,0,0,83708.91
2018,Trim 4,novembro,22,17498.32,1028005,1528,8,8,8,4768,24,4,144,268,0,0,12,24,0,0,0,0,0,0,12974.56
2018,Trim 4,novembro,22,94609.08,1028033,7290,27,27,27,50058,315,108,747,1476,0,18,36,63,0,0,0,0,0,0,60171.39
2018,Trim 4,novembro,22,206194.68,102811,9369,27,27,27,60804,324,108,567,1134,0,0,9,9,0,0,0,0,0,0,112923.45
2018,Trim 4,novembro,22,20864.24,1028124,1728,0,0,0,7912,44,0,212,272,0,0,12,12,0,0,0,0,0,0,14737.04
2018,Trim 4,novembro,22,3950.4,1028178,968,0,0,0,1760,,,,,,,,,,,,,4,1,2652.84
2018,Trim 4,novembro,22,18669.36,1028441,1808,8,8,8,8008,212,44,1128,1280,0,0,0,0,0,0,0,0,0,0,12933.12
2018,Trim 4,novembro,22,83103.3,1028448,8532,54,27,54,77193,414,108,756,1332,0,0,9,9,0,0,0,0,0,0,48336.48
2018,Trim 4,novembro,22,109588.68,1028471,9099,0,0,0,44415,279,18,963,3285,0,0,0,18,0,0,0,0,0,0,61193.88
2018,Trim 4,novembro,22,40897.17,1028534,5697,27,0,0,10827,279,27,2862,4941,0,0,0,0,0,0,0,0,0,0,29168.91
2018,Trim 4,novembro,22,29745.63,1028557,5427,0,0,0,33885,153,81,558,1134,0,0,9,27,0,0,0,0,0,0,21631.32
2018,Trim 4,novembro,22,119443.68,1028724,7830,0,0,0,28080,261,72,477,918,0,0,0,0,0,0,0,0,0,0,73071.99
2018,Trim 4,novembro,22,1276.37,1028793,290,0,0,0,787,,,,,,,,,,,,,1,1,780.84
2018,Trim 4,novembro,22,1265.31,1028941,242,4,2,3,443,1,1,132,219,0,0,0,0,0,0,0,0,0,0,849.72
2018,Trim 4,novembro,22,98719.29,1028990,9099,0,0,0,32049,18,0,396,2556,0,0,9,72,0,0,0,0,0,0,55124.28
2018,Trim 4,novembro,22,79351.92,1028999,6102,27,0,0,43686,486,117,1260,1899,0,0,0,0,0,0,0,0,0,0,54970.38
2018,Trim 4,novembro,22,97016.4,1029116,6939,54,27,54,54108,270,36,828,1098,0,9,18,27,0,0,0,0,0,0,63280.44
2018,Trim 4,novembro,22,23984.32,1029118,2096,16,0,8,8520,52,16,128,328,8,16,24,40,0,0,8,8,0,0,15492.96
